country,countryiso3code,year,FDI,GCF,GDP,GDP growth %,GNI,GNI growth,Government expenditure on education,Inflation Rate,Life expectancy,Literacy Rate,Population growth,Poverty Rate,Unemployment Rate
Libya,LBY,2018,,11605482037.2947,76686029772.1483,7.9413678529104,77676603170.6261,6.05272482749071,,13.1702038536721,73.151,,1.62332708641058,,18.836
Libya,LBY,2019,,9526194428.37292,69254496471.6938,-11.1960828853386,71084266693.7479,-18.4386934431447,,-2.16217883470595,72.941,,1.47795950725002,,19.05
Libya,LBY,2020,,4427650545.45114,46854285440.642,-29.4552967282824,47692571365.2013,0.658665945001573,,1.44703656998741,72.388,,1.3484498033463,,19.613
Libya,LBY,2021,603000000.0,4282827890.59515,35217995647.2862,28.3334624622298,34577448955.2933,23.8595439666984,,2.86833027751019,72.062,,1.26619979488109,,19.641
Libya,LBY,2022,702000000.0,4549595745.01239,43246297921.8499,-8.25163004105288,42951797929.641,13.2646521314752,,4.51030149235703,74.462,,1.23450447871795,,19.282
Libya,LBY,2023,794700000.0,7432057251.33979,45096462972.4014,10.1558181770326,45309062967.0407,-14.1219897876012,,2.37317531435169,69.339,,1.12674309223491,,18.753
Liechtenstein,LIE,2018,-87212093508.4059,,6692620691.84146,,6917596481.37865,,,,83.0414634146342,,0.745332024798021,,
Liechtenstein,LIE,2019,,,6436467007.11932,,6269829689.81912,,,,84.1609756097561,,0.825428790511035,,
Liechtenstein,LIE,2020,,,6405870210.32293,,6866331075.94249,,,,81.6585365853659,,0.872668968896405,,
Liechtenstein,LIE,2021,,,7912602342.18895,,6677602134.27645,,,,84.4024390243902,,0.719750043098349,,
Liechtenstein,LIE,2022,,,7378156576.2354,,6142232350.82192,,,,84.1219512195122,,0.790598334689517,,
Liechtenstein,LIE,2023,,,8287748667.20832,,,,,,84.8414634146342,,0.899896422348841,,
Lithuania,LTU,2018,1299841764.37371,12158244355.1945,54261795148.5372,4.91836780106811,52629106643.4611,4.40236306556847,13.3184099197388,2.69792779208394,75.6804878048781,,-0.82796893028899,20.6,6.147
Lithuania,LTU,2019,3434299309.82763,10793113467.1059,55122066225.796,4.67735183530451,53418457753.098,5.38730127965508,13.275951385498,2.33450937988027,76.2829268292683,,-0.288120400605037,20.9,6.255
Lithuania,LTU,2020,4560496002.83869,9484367022.97902,57412038533.2718,0.0428158336981426,55873632869.2655,1.4173823100754,12.170557975769,1.19989444983569,75.0292682926829,,-0.0256161303326233,20.0,8.487
Lithuania,LTU,2021,2507626415.82615,14637603539.4416,67037321008.9679,6.38001606179873,64789457998.9486,1.27889097069686,12.7444953918457,4.68354420903453,74.0365853658537,99.8300018310547,-0.070798680741267,20.9,7.112
Lithuania,LTU,2022,2419329634.05406,19942980508.9028,71033884499.7824,2.53752574011534,68235831069.4983,-5.25262085685731,,19.7050461518394,75.6439024390244,,0.824789131191284,,5.955
Lithuania,LTU,2023,3831114463.91848,17501248569.8219,79789877416.1681,0.342262716277261,77347710037.7151,6.21184117417941,,9.11731962390475,76.9878048780488,,1.40084461829591,,6.841
Low & middle income,LMY,2018,586942223739.127,10259929780548.3,29904746273220.2,5.00975898499576,29524475210089.7,,15.5829000473022,3.23929245939142,71.1345010717806,84.051872253418,1.23484551245322,,6.00098875251506
Low & middle income,LMY,2019,525160660695.021,10284162421655.0,30622477245854.4,4.13659140754494,30269521095550.2,,14.4941005706787,2.74176382475803,71.3698556147386,84.1798934936523,1.19114124828498,,5.86090462453527
Low & middle income,LMY,2020,518516112869.943,10041494848700.8,29667488251107.8,-1.05744327400045,29299397576417.9,,14.6215481758118,2.99313555869912,70.7486800091755,84.4247436523438,1.12078789546883,,6.69089671508079
Low & middle income,LMY,2021,720810738945.467,12267276167794.5,34992770913888.4,7.41421508487225,34512921240158.2,,15.1655282974243,4.2602077248284,69.6717843895895,84.6536407470703,1.01510897392708,,6.22602971162661
Low & middle income,LMY,2022,585067047083.235,12728262504982.5,36712853300728.6,3.95905115842076,36175586948277.7,,14.3321094512939,8.32008377271927,71.6852818823469,84.9373474121094,0.930439699841639,,5.48455547318393
Low & middle income,LMY,2023,395492234656.96,12681283932641.1,37824423052000.7,4.81773759371494,37287164063285.2,,,6.15623852560203,71.9740048771462,85.1791534423828,0.942186679327982,,5.0876774137298
Low income,,2018,8621980377.17313,72886554352.1089,342687284249.884,2.76929975784361,333620839388.83,,16.0846600532532,2.79180778478365,62.3399876414984,61.4540405273438,2.80205004159983,,5.54130063651665
Low income,,2019,10746572386.4374,79306802374.3777,356930361600.33,3.4556618926951,347613764150.257,,15.357029914856,2.83514555687506,62.7974465200669,61.5284690856934,2.87761064620328,,5.52597867853071
Low income,,2020,10211538229.569,73792198881.3878,340851227778.848,-1.04416700524122,331643285526.848,,14.2760601043701,4.4641443723286,62.8180995019214,61.6900405883789,2.83335690522133,,6.11463252536247
Low income,,2021,13272400061.9297,81163041955.921,370630013362.636,1.26742894054634,361918370939.851,,15.5770292282104,5.13320340824963,62.3799887227483,62.1814117431641,2.71561996822971,,6.14867679275455
Low income,,2022,13854718756.2778,96279319974.9943,427939606203.123,3.63667763132263,414283910377.154,,,9.62147608489064,63.4583102800447,62.6324615478516,2.63897305397749,,5.48576811830401
Low income,,2023,13872741245.3573,93695058615.7837,423723013875.631,-0.202242107619838,412195082433.563,,,7.11459205344455,64.5178957936853,63.0385284423828,2.71738592668977,,5.29735388770517
Lower middle income,,2018,108890342755.218,1822946640380.85,6004619221945.02,5.43440527205779,5960543328063.7,5.34663118491325,16.2231841087341,4.17637722044472,68.2810033644819,75.0731430053711,1.41659316723908,,6.12454592460654
Lower middle income,,2019,111118317398.257,1813681423532.07,6308107724476.6,4.07069813320977,6260908781404.33,5.12240730920442,14.2819137573242,3.39341969627973,68.5574256254118,75.2455062866211,1.37716602197508,,5.63134975487558
Lower middle income,,2020,115170620414.517,1662415880663.73,6110254911277.35,-3.60166727252461,6061817608757.36,-3.91485698253635,14.6215481758118,4.92488537408932,68.040356336938,75.8803024291992,1.34923040716142,,6.67471729847601
Lower middle income,,2021,109053686207.533,2058451847500.44,6921716347320.78,6.65798348612181,6845046202692.5,5.03286031642712,14.932695388794,4.31527983386854,66.3662902978306,76.4882278442383,1.26684336472418,,6.02366584797722
Lower middle income,,2022,116258962273.538,2281397343531.98,7377558874199.93,6.12784415126359,7290125257042.86,5.47753341475779,14.8907270431518,7.65532722535377,69.3010946755529,77.0826416015625,1.22704995618962,,4.85530370803948
Lower middle income,,2023,102871188096.547,2326080158614.82,7530591347605.22,6.01632784783912,7455049185626.84,9.25848935098843,13.3935947418212,7.24878668009591,69.5963746571515,77.6318206787109,1.26180367499949,,4.41393600302162
Luxembourg,LUX,2018,-83336482550.0,12080940253.9372,71085623495.1145,1.61129561338169,50876819332.3137,1.83299648622821,11.1042575836182,1.5281952430738,82.2951219512195,,1.92883751398765,,5.589
Luxembourg,LUX,2019,163717596800.0,13033311820.2666,69872035113.6469,2.74931929072659,47902090379.6078,-2.87144913133551,11.1825523376465,1.74332075653848,82.6390243902439,,1.9628449198635,,5.592
Luxembourg,LUX,2020,9838881740.0,13208795549.393,73670782100.3909,-0.510051634039826,51076725600.0001,2.46910143289789,10.6569862365723,0.819957302127036,82.1439024390244,,1.66635867423273,,6.766
Luxembourg,LUX,2021,25122591050.0,16143850527.3525,86386759695.1653,6.9297342584233,58512883442.2471,8.16799125995726,11.0031833648682,2.52692009066166,82.5975609756098,,1.51834936706612,17.3,5.571
Luxembourg,LUX,2022,-359330640340.0,13763092968.716,80801680397.0139,-1.09505351160836,52283970188.1325,-6.10738105108305,10.7424373626709,6.33600807777919,82.9463414634147,,2.01666790212729,,4.588
Luxembourg,LUX,2023,-62807620780.0,15221991610.3924,87574021091.7525,-0.693632727692318,60778001422.1579,6.21852673652137,,3.74140361983136,83.3585365853659,,2.02002574712319,,5.184
"Macao SAR, China",MAC,2018,1729819688.96302,9519099828.59104,55190661339.7796,6.40527915704645,48722014115.3176,6.08377188601435,14.4566869735718,3.00446293166938,83.6780487804878,,1.60639880582531,,1.834
"Macao SAR, China",MAC,2019,6490967477.64928,7788641801.53077,55082293844.1008,-2.5634151500998,48635395460.2396,-1.78364477928591,15.5520725250244,2.75193081051982,83.9292682926829,,1.96865626033754,,1.749
"Macao SAR, China",MAC,2020,-6216383035.6257,6611664798.69602,25343525935.8358,-54.3361062745857,30169173802.882,-39.4566904145662,12.298882484436,0.811410511491651,84.1292682926829,,1.9744268917359,,2.566
"Macao SAR, China",MAC,2021,5627109107.21202,7065988868.6973,30969334705.0515,23.5358913163209,30881208144.568,0.102663051016918,12.8669157028198,0.0264543647054126,83.7292682926829,97.1100006103516,-0.424008238139362,,2.229
"Macao SAR, China",MAC,2022,3201313125.7297,5781625416.63536,24999113475.8368,-19.6093449325728,29465397412.0438,-4.57554170813948,10.1243171691895,1.04502802369954,83.0804878048781,,-0.764822083825685,,2.482
"Macao SAR, China",MAC,2023,1643374735.44528,7076304135.10943,45803067940.4072,75.0618571360857,44623229187.7238,50.6735640857879,,0.476384495788075,83.1804878048781,,0.221222713921319,,2.235
Madagascar,MDG,2018,612036371.422122,2848736283.58938,13760033282.2925,3.19435651744398,13362560549.9251,5.87087509455877,19.8180198669434,8.59422958870476,63.491,77.0,2.60334538024635,,2.297
Madagascar,MDG,2019,474311425.432437,3199508924.11739,14104664678.5063,4.41123212909589,13649871950.4912,0.655992525202677,17.9527912139893,5.61051441492365,63.504,,2.60136633480103,,2.469
Madagascar,MDG,2020,358467141.414302,2312105240.8097,13051441203.9474,-7.13767162064489,12667560910.3266,-1.83789971892024,,4.20179312190557,62.706,,2.56778870397591,,3.284
Madagascar,MDG,2021,357536665.264704,2352630225.86026,14354731964.331,4.65068343193992,14094780260.7203,2.03502989681374,,5.81225118787715,62.516,74.6861419677734,2.51537360931706,,3.487
Madagascar,MDG,2022,467848664.235502,3396456636.96894,15325603272.6073,4.15609778380812,14956230564.5239,3.71295982956275,,8.16059031991844,63.068,77.4800033569336,2.48207836172625,,3.186
Madagascar,MDG,2023,414540970.0,3159445171.16058,15869945477.855,4.20304615803977,15524671990.7269,2.57354407117963,,9.87432675044888,63.632,,2.46201530433165,,3.069
Malawi,MWI,2018,77012306.002161,,9879231591.52434,4.35356471619211,9558096354.04683,,15.8293504714966,12.420178108921,64.464,,2.67117568591664,,5.014
Malawi,MWI,2019,55227831.6285934,,11051865579.8121,5.71682519194337,10785451582.33,,,9.3708360560567,64.995,,2.65059567621331,50.7,4.966
Malawi,MWI,2020,252179040.150445,,11769313597.8545,0.793596429787286,11440171500.7669,,,8.62551469650552,65.216,70.1522674560547,2.63573735113183,,5.728
Malawi,MWI,2021,129497084.50488,,12378129750.9872,4.55829212016083,12006215738.734,,,9.33014410835212,64.782,,2.59415828794597,,5.662
Malawi,MWI,2022,198726519.122695,,12429060150.742,0.921115069005936,12054582591.864,,,20.953969729969,66.037,68.0800018310547,2.567947782963,,5.037
Malawi,MWI,2023,203252807.529971,,12712150082.0792,1.89245798756383,12349147692.6145,,,28.7897428247298,67.353,,2.57135708610945,,5.033
Malaysia,MYS,2018,8304480741.65267,85741277232.7038,358788845712.53,4.84308697634881,347616421527.931,4.24948391056863,20.7007713317871,0.884709160571235,75.734,95.0,1.70174731907235,,3.3
Malaysia,MYS,2019,9154921685.03934,76863484587.6977,365177721021.516,4.41318742129586,355643356741.268,5.39563289897875,19.1384525299072,0.662891865764326,75.9,95.0,1.59646653343981,8.4,3.26
Malaysia,MYS,2020,4058769678.64231,66337160477.9086,337456163961.211,-5.45684658426701,330671265155.887,-5.42488544787547,15.6218795776367,-1.1387021539305,76.057,,1.33363323143911,,4.54
Malaysia,MYS,2021,20245157326.8024,82702540128.0865,373784823672.946,3.31534954399166,363611089241.775,4.02650512040859,20.4625778198242,2.47710241465447,73.917,,1.15251304394292,6.2,4.64
Malaysia,MYS,2022,15027992710.6145,96236208306.4743,407605841348.235,8.86182187578046,394667473818.317,8.9720781663567,20.14967918396,3.37869862549928,75.444,96.0,1.1977720012836,,3.93
Malaysia,MYS,2023,7918601050.23636,89814722900.7967,399705137434.074,3.55548715410509,388101174773.71,2.66503194796994,17.1141796112061,2.48886560125754,76.657,,1.23402869169549,,3.869
Maldives,MDV,2018,575658028.152192,2646516943.81534,5404344162.69888,8.56895559709454,4911943788.37226,4.25277342464429,11.3899021148682,-0.133373386117595,79.433,,3.18090435033978,,4.95
Maldives,MDV,2019,961037565.723003,2471449102.79142,5726094799.37709,6.92305980832566,5166268082.06102,6.16772489720721,12.0551443099976,0.220029731065383,79.707,98.2118606567383,3.04593554452725,5.4,4.562
Maldives,MDV,2020,440711709.435094,1318420013.43192,3712604583.36665,-32.9088287284425,3406812107.98225,-35.9070582211153,10.5050411224365,-1.36977425569811,78.713,,2.90711274683574,,5.434
Maldives,MDV,2021,642830713.618008,1322866174.825,5252457369.55218,37.5078700047075,4717186258.42944,20.2707583537575,10.0329265594482,0.543149688737013,78.052,97.8600006103516,2.75700187362712,,5.024
Maldives,MDV,2022,731709063.613552,2031469038.8568,6177118113.94637,13.8260895306814,5466624444.53325,16.0559411165504,11.0764446258545,2.33314337624567,80.76,,1.528878337276,,4.419
Maldives,MDV,2023,766835023.508003,2173098905.464,6590894301.9579,4.72639195043021,5834045428.02995,-2.53893205818322,10.6328048706055,2.92746542425035,81.041,,0.359585188904548,,4.241
Mali,MLI,2018,467295391.07784,4989022722.33051,20368015381.2413,4.86784999935264,19857834974.2578,5.39153138811361,17.5215301513672,0.299546507387843,58.873,35.0,3.1254232369578,43.8,1.62
Mali,MLI,2019,859091549.188966,5428040998.43742,20477421884.5414,4.99999911699705,19781978223.3723,5.10543757554707,15.357029914856,-1.65826694846365,59.217,,3.01814494306617,42.3,3.29
Mali,MLI,2020,536851812.897275,4226291082.25104,20698560938.7775,-1.16907500952713,19959785158.4317,4.79278384302306,15.1426095962524,0.438088940320669,58.858,31.0,3.01751361469378,41.9,3.528
Mali,MLI,2021,639944165.358959,5435565850.34723,22999245262.6719,3.1009412441845,22176065895.7234,2.81972344743944,16.2182102203369,3.92560283104277,59.116,,3.06035796580474,44.6,3.966
Mali,MLI,2022,715469994.852307,5179900881.09267,22374051349.9445,3.5082827896139,21591564778.2446,4.53959876933521,18.1899967193604,9.62147608489064,60.035,,3.00942592606239,,2.387
Mali,MLI,2023,702559730.160354,5492118575.81094,24621545564.8753,4.71716103989503,23696368303.7276,4.52964763915634,19.121768951416,2.05880228274223,60.439,,2.97400537620334,,2.956
Malta,MLT,2018,73050789630.2723,3174768725.50258,16153779511.1559,7.18909653691901,14669786905.1092,5.41538487178241,13.8488512039185,1.15782362451517,82.2487804878049,,3.53282607673569,17.1,3.658
Malta,MLT,2019,32381439863.0004,3425975051.38389,16337793530.7788,4.08470602847339,14798835701.3958,4.09895471074609,14.0757808685303,1.6420600176894,82.6585365853659,,4.05171762437788,16.9,3.616
Malta,MLT,2020,31484121888.7382,3643730836.79609,16409900599.1964,-3.35834253154739,14509826515.1809,-5.13748785399621,12.5418014526367,0.638544956776712,82.0975609756098,,2.2716254974907,16.9,4.347
Malta,MLT,2021,85551145633.207,4728195769.57376,19723563354.6779,13.2997893209653,17235124003.2454,11.4517799111094,12.6589412689209,1.49789217934724,82.2585365853659,94.9400024414062,0.51468710034629,16.7,3.394
Malta,MLT,2022,24257553510.7974,4837307569.10103,19239187083.5194,4.26931853012293,16516602610.0857,2.98000921204999,,6.15375621933037,82.4487804878049,,2.47100289980875,,2.921
Malta,MLT,2023,25147936924.7083,4405713869.42606,22210718401.0207,6.79631311118804,19206327032.784,6.74539193712684,,5.09396758978883,83.5073170731707,,3.99255876861009,,3.11
Marshall Islands,MHL,2018,9752051.36249508,49817700.0,220000000.0,5.48717948717949,267900000.0,2.12001829009445,21.6979999542236,,65.87,,-2.70999222878463,,
Marshall Islands,MHL,2019,5164920.15605116,123789600.0,232900000.0,10.4521147301896,282600000.0,5.85192120538976,15.0427398681641,,66.047,,-2.86271396531764,7.2,
Marshall Islands,MHL,2020,3045061.11336896,50038800.0,241800000.0,-2.77288732394366,287200000.0,1.13099488113299,19.3689994812012,,65.387,,-3.00092865880133,,
Marshall Islands,MHL,2021,499428.443349172,51436000.0,258900000.0,1.22227252150293,283800000.0,-7.11122803951824,22.8700008392334,,65.421,,-3.18559640580083,,
Marshall Islands,MHL,2022,2573910.0,68401100.0,253400000.0,-1.11806797853311,291100000.0,-0.0340982749565626,11.3453598022461,,66.725,,-3.16808578519291,,
Marshall Islands,MHL,2023,2039470.0,51144300.0,259300000.0,-3.93487109905021,309800000.0,-0.822169721610706,,,66.945,,-3.16867227675357,,
Mauritania,MRT,2018,772890480.0,3471442786.06965,7473550557.07378,4.77217365692621,7435080653.07267,14.7898591181212,,3.06735996058356,67.419,,2.97356403059489,,10.407
Mauritania,MRT,2019,-883561115.825519,3199139687.01665,7894764885.82312,3.14100489306969,7798537820.05985,6.90765742499111,10.2280197143555,2.30009262117937,67.64,,2.95347297852629,31.8,10.416
Mauritania,MRT,2020,927916265.774285,3193550960.68702,8260752385.23089,-0.360657384151068,8155048186.47861,8.24590387141096,9.72708988189697,2.3856948845632,66.794,59.5296592712402,2.92092559048913,,11.054
Mauritania,MRT,2021,1070252545.01958,3745824047.93256,9222536364.01272,0.742715395138262,9076362254.14883,-1.18921797814508,9.10482025146484,3.56516484650185,66.762,66.9599990844727,2.88703345850902,,11.144
Mauritania,MRT,2022,1401620461.82274,4689914715.03994,9557966698.25369,6.79600510182286,9500605780.42507,-3.48079425983437,8.45474910736084,9.52526628622843,68.281,,2.92956466448208,,10.531
Mauritania,MRT,2023,848351729.722353,4516285614.30301,10651709314.1644,6.50718719858594,10660289315.4563,11.0584953635304,9.53007316589355,4.95305034506872,68.484,,2.96653079197429,,10.446
Mauritius,MUS,2018,460511370.0,2781042246.21623,14735695930.9727,4.00674057198549,15664252204.2529,,15.4155521392822,3.21605383144579,74.4163414634146,,0.0545354541381391,,6.426
Mauritius,MUS,2019,444077760.0,2805839635.24113,14436346979.6355,2.89128499346516,15247120831.0132,,14.4941005706787,0.405655190309553,74.2358536585366,,0.0322330642925213,,6.331
Mauritius,MUS,2020,224668080.0,2077976446.09302,11408106446.3144,-14.5465381490166,12243292253.5538,,12.5279674530029,2.58080077182822,74.1770731707317,,0.00229068020969373,,8.626
Mauritius,MUS,2021,253189250.0,2273114690.48609,11484348857.8529,3.40379866177662,12766053490.2352,,11.6664562225342,4.02852888157383,73.680243902439,92.1500015258789,0.0252729878913446,,7.719
Mauritius,MUS,2022,579773450.0,2640463393.25676,12907767789.5967,8.69306675264066,14222080890.1206,,12.1873197555542,10.7737512242898,73.5146341463415,,-0.301401216835277,,6.322
Mauritius,MUS,2023,759821260.0,2803639940.37629,14101195732.6741,5.00781381755621,15437968640.6666,,,7.05298238454743,73.4121951219512,,-0.117452949112512,,5.571
Mexico,MEX,2018,37857193190.0,294947788290.189,1256300182775.8,1.97208207701884,1223821716117.91,1.42609351947365,16.5778503417969,4.89935015356551,74.301,95.0,0.9466023549862,41.9,3.275
Mexico,MEX,2019,29947409270.0,288840518608.302,1304106203902.45,-0.392690505099296,1267424146265.66,0.169508401665979,,3.63596142127046,74.53,,0.950144329831411,,3.477
Mexico,MEX,2020,31537615205.0,226866058060.819,1121064767401.51,-8.35403456576364,1085047504729.68,-8.8619001423223,16.1958599090576,3.39683415570006,70.449,95.0,0.820454117563552,43.9,4.44
Mexico,MEX,2021,35446400664.0,285794237122.694,1316569466735.28,6.04848345704632,1282549137329.91,6.3827536033133,15.8831300735474,5.68920847683753,69.75,,0.66740537533078,,4.019
Mexico,MEX,2022,39127126212.0,334019621758.453,1466464899303.68,3.71098893117183,1432522676507.34,2.77454174690146,,7.8962761916855,73.973,,0.753116988604166,36.3,3.256
Mexico,MEX,2023,30644499508.0,429413506054.52,1793798859343.27,3.2953909570288,1749166742169.49,9.40222407593416,,5.52796087314389,75.069,,0.872178517508623,,2.765
"Micronesia, Fed. Sts.",FSM,2018,,,392000000.0,0.0,402265100.0,,17.125,1.49840023593737,65.943,,0.390173246703998,,
"Micronesia, Fed. Sts.",FSM,2019,,,394000000.0,4.08163265306123,442208700.0,,18.1070003509521,1.92385170787923,66.196,,0.338797095962346,,
"Micronesia, Fed. Sts.",FSM,2020,,,372902690.041619,-1.67295417145529,421735490.041619,,18.6149997711182,0.554594630853174,65.878,,0.573243642479669,,
"Micronesia, Fed. Sts.",FSM,2021,,,391601946.963072,3.09970457292135,437292246.963072,,,3.19128406597466,66.152,,0.636292251926478,,
"Micronesia, Fed. Sts.",FSM,2022,,,415956896.458884,-2.90586580595669,463982496.458884,,,5.40874375479067,66.961,,0.438013018270765,,
"Micronesia, Fed. Sts.",FSM,2023,,,443916782.295594,0.482147762457146,488177282.295594,,,,67.198,,0.459189928699194,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2018,139338145840.077,1022188924350.61,4023974471234.97,2.61082409145581,4025579942865.82,4.905729272293,12.192479133606,1.94579304594437,70.9403213532696,79.256721496582,1.58355413714312,,8.54016358979852
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2019,87529681703.5439,1047932647163.35,3989483215533.71,1.48601094232231,3985443118857.7,0.326102954568171,13.0579996109009,1.33601568147655,71.2438695042576,79.5538635253906,1.67709090803779,,8.33464243815053
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2020,86092732188.6854,897171313263.429,3561019804742.77,-3.30783118370476,3549916632765.25,-8.39007802413762,14.1205000877381,1.44703656998741,69.9110789555644,79.8957672119141,1.8265650487491,,9.21442251170227
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2021,174780897552.868,1106758999674.47,4279459402701.19,5.08488796918851,4271440610047.66,12.4898276026014,,2.86833027751019,69.7113193479505,80.3011932373047,1.46633720086535,,9.02712223286196
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2022,125452521070.156,1296397770973.63,4994047685350.32,6.37745035943806,4977368025604.88,12.8183723269916,,5.17980847967061,71.6918319737772,80.6110992431641,1.9060709844483,,8.41864578048354
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2023,129649355600.921,1297131456507.4,4837112081492.74,2.15375824850238,4834076546067.2,-0.929074017353315,,4.20581655480978,72.0839412410497,80.9491424560547,1.95583616128018,,8.07886442606783
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2018,16988359173.221,478968979152.24,1848575675838.18,2.56469112428024,1828446844191.29,2.9136289421714,14.4741497039795,4.46231108475481,70.0368444388331,76.0904769897461,1.75747020495062,,9.18412651966035
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2019,16057069625.3164,468165029345.326,1802751521237.61,1.21794283279864,1778451642081.33,-0.595814975878127,16.0217590332031,3.00538949390383,70.3800917806817,76.4992218017578,1.78066780462406,,8.96706656274344
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2020,12115783125.2214,408976121019.438,1633681676516.37,-2.79396103092033,1607802595429.28,-4.58548390775832,,3.73003191530476,69.0090964026373,76.8412628173828,1.74889177292591,,9.75371979626131
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2021,11749724419.6261,479845165990.719,1897688738870.79,4.44983157654002,1868595613221.49,10.2994163300122,,5.46019980671871,68.893103228232,77.2470626831055,1.7022820773622,,9.61314626832311
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2022,18811527094.5911,533797101945.564,2113132495335.66,4.17989600248718,2079966256867.84,7.82429394715064,,8.78598837999588,70.965432550888,77.6759490966797,1.69089538433865,,9.0450147693182
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2023,13416473074.6387,510080397195.675,2021678672152.72,2.89299751449825,1990966907451.04,-1.16863620380916,,7.70665764216232,71.3194560888195,78.0408401489258,1.73430944588312,,8.91907614245528
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2018,17199053728.7663,483587253451.289,1864852275838.18,2.55406846146956,1847509644191.29,2.92928253038107,,4.36615064471282,70.0733668958653,76.313102722168,1.7627509545654,,9.28717424735234
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2019,16188949609.4853,472767428734.349,1819885021237.61,1.21907744890855,1798243142081.33,-0.5743771005328,,2.65388100453608,70.417484585256,76.7212677001953,1.78568343276842,,9.0686335886182
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2020,12195528117.5462,412751974660.806,1649213376516.37,-2.86087724971401,1625826995429.28,-4.66798620951519,,2.41513094083414,69.050634286622,77.0609664916992,1.75398933414753,,9.84929376390015
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2021,12103201474.576,484460449502.505,1915797738870.79,4.46819298146973,1890331913221.48,10.3010547128362,,5.21404940513043,68.9280214782653,77.465950012207,1.70753659078455,,9.71798229506527
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2022,19122352589.0727,538885015985.776,2132297995335.66,4.17918293839318,2103659256867.84,7.81215488170474,,8.30646124447623,71.0055315443397,77.8948593139648,1.69604782645998,,9.14578482177534
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2023,13520008438.6254,514637779596.736,2039526572152.72,2.83836718283921,2012490007451.04,-1.21653040095747,,6.09114152504141,71.2758849884583,78.259391784668,1.73896313941003,,8.91907614245528
Middle income,MIC,2018,578320243361.954,10172882057891.1,29559838322315.3,5.03808759324613,29188425731041.4,,15.4155521392822,3.35102208952149,71.9601326916178,85.9458236694336,1.08896923339397,,6.03482715133106
Middle income,MIC,2019,514414088308.584,10192192339690.4,30263574824888.8,4.14501518615189,29919697020379.7,,14.3115892410278,2.70121120014363,72.1896324078539,86.1155776977539,1.03134477816904,,5.88604740796725
Middle income,MIC,2020,508304574640.374,9954446320625.46,29324478257136.1,-1.05760642757629,28965388220236.7,,14.7712154388428,2.73249209419427,71.5214553857761,86.4070510864258,0.955468483074947,,6.73531873000002
Middle income,MIC,2021,707538338883.537,12168013549624.4,34618128912439.9,7.4897638989351,34146867463915.7,,14.7324242591858,4.09195189692863,70.3957107787488,86.6518936157227,0.847850267419187,,6.2320372542326
Middle income,MIC,2022,571212328326.957,12615751966393.8,36282529025324.2,3.96278401748727,35758607276670.0,,14.1554746627808,8.27180389943028,72.5175506717212,86.9584426879883,0.759213406645275,,5.4844590161218
Middle income,MIC,2023,381619493411.603,12570946915715.4,37397441616315.6,4.8756831003947,36871495116988.2,,,6.09852132676211,72.7431938727471,87.2283935546875,0.760833590098206,,5.07162252507471
Moldova,MDA,2018,309640000.0,2992204517.63868,11252353420.8798,4.07559546585034,11788143412.4832,2.9163850851873,17.5512390136719,3.04505397337058,70.236,,-1.75700442074845,,1.196
Moldova,MDA,2019,521370000.0,2946365848.42754,11736797054.6965,3.5523140853476,12351757049.22,4.67860910825802,18.3722457885742,4.83778351428722,70.181,,-1.60031653578231,25.2,1.466
Moldova,MDA,2020,155720000.0,2751748518.56053,11530746234.4492,-8.27597831976949,11920936240.3002,-7.20227843385318,17.1736507415771,3.76597122245358,69.914,,-1.09803165876287,26.8,1.186
Moldova,MDA,2021,386120000.0,3677105643.03,13691869264.0794,13.9299997889786,13958389264.1744,11.5943936680746,16.3365783691406,5.10641129002836,68.991,99.5999984741211,-1.50342952349937,24.5,0.785
Moldova,MDA,2022,586020000.0,3966932067.67779,14525337523.7271,-4.60000000000001,14585057524.4256,-5.50408012097073,15.7987813949585,28.7372976766236,71.546,,-2.62110760462091,31.1,0.897
Moldova,MDA,2023,357200000.0,3356518118.4829,16711906746.2133,1.2,16978656748.3329,1.63717715559932,,13.41701043813,71.198,,-2.84274212689094,,1.555
Monaco,MCO,2018,,,7184333936.01355,5.69790121192926,,,,,86.084,,1.2554231770143,,
